s_val,is_jury_accurate,is_base_model_correct,is_jury_approving,max_logits
0.18242555856704712,True,False,False,0.8175744414329529
0.377540647983551,True,False,False,0.622459352016449
0.6513548195362091,False,True,False,0.6513549089431763
0.29421496391296387,True,False,False,0.7057850360870361
0.2018132209777832,True,False,False,0.7981867790222168
0.43782347440719604,True,False,False,0.562176525592804
0.2568320631980896,True,False,False,0.7431679368019104
0.2450850009918213,True,False,False,0.7549149990081787
0.32082128524780273,True,False,False,0.6791787147521973
0.5156199038028717,False,True,False,0.5156199336051941
0.16451644897460938,True,False,False,0.8354835510253906
0.32082128524780273,True,False,False,0.6791787147521973
0.6791786849498749,False,True,False,0.6791787147521973
0.334589421749115,True,False,False,0.665410578250885
0.4843800663948059,True,True,True,0.5156199336051941
0.2450850009918213,True,False,False,0.7549149990081787
0.23370635509490967,True,False,False,0.7662936449050903
0.5774953663349152,False,True,False,0.5774953365325928
0.6791786849498749,False,True,False,0.6791787147521973
0.2450850009918213,True,False,False,0.7549149990081787
0.26894140243530273,True,False,False,0.7310585975646973
0.26894140243530273,True,False,False,0.7310585975646973
0.32082128524780273,True,False,False,0.6791787147521973
0.2450850009918213,True,False,False,0.7549149990081787
0.1919327974319458,True,False,False,0.8080672025680542
0.6224593222141266,False,True,False,0.622459352016449
0.3073580265045166,True,False,False,0.6926419734954834
0.5156199038028717,False,True,False,0.5156199336051941
0.5467381775379181,False,True,False,0.5467381477355957
0.34864509105682373,True,False,False,0.6513549089431763
0.5774953663349152,False,True,False,0.5774953365325928
0.5926665663719177,False,True,False,0.5926666259765625
0.1919327974319458,True,False,False,0.8080672025680542
0.6001884043216705,False,True,False,0.6001883149147034
0.6513548195362091,False,True,False,0.6513549089431763
0.5467381775379181,False,True,False,0.5467381477355957
0.36296921968460083,True,False,False,0.6370307803153992
0.21206879615783691,True,False,False,0.7879312038421631
0.4225046634674072,True,False,False,0.5774953365325928
0.23370635509490967,True,False,False,0.7662936449050903
0.46879059076309204,True,False,False,0.531209409236908
0.5467381775379181,False,True,False,0.5467381477355957
0.36296921968460083,True,False,False,0.6370307803153992
0.39233678579330444,True,False,False,0.6076632142066956
0.4225046634674072,True,False,False,0.5774953365325928
0.2450850009918213,True,False,False,0.7549149990081787
0.43782347440719604,True,True,True,0.562176525592804
0.29421496391296387,True,False,False,0.7057850360870361
0.334589421749115,True,False,False,0.665410578250885
0.5774953663349152,False,True,False,0.5774953365325928
0.26894140243530273,True,False,False,0.7310585975646973
0.4073333740234375,True,False,False,0.5926666259765625
0.6370307803153992,False,True,False,0.6370307803153992
0.6791786849498749,False,True,False,0.6791787147521973
0.7057850360870361,False,True,False,0.7057850360870361
0.334589421749115,True,False,False,0.665410578250885
0.3073580265045166,True,False,False,0.6926419734954834
0.28140562772750854,True,False,False,0.7185943722724915
0.5156199038028717,False,True,False,0.5156199336051941
0.685949444770813,False,True,False,0.6859495043754578
0.334589421749115,True,False,False,0.665410578250885
0.6224593222141266,False,True,False,0.622459352016449
0.334589421749115,True,False,False,0.665410578250885
0.5467381775379181,False,True,False,0.5467381477355957
0.6370307803153992,False,True,False,0.6370307803153992
0.23370635509490967,True,False,False,0.7662936449050903
0.334589421749115,True,False,False,0.665410578250885
0.4073333740234375,True,False,False,0.5926666259765625
0.4225046634674072,True,False,False,0.5774953365325928
0.3073580265045166,True,False,False,0.6926419734954834
0.4532618522644043,True,False,False,0.5467381477355957
0.36296921968460083,True,False,False,0.6370307803153992
0.36296921968460083,True,False,False,0.6370307803153992
0.34864509105682373,True,False,False,0.6513549089431763
0.2450850009918213,True,False,False,0.7549149990081787
0.5,True,False,False,0.5
0.377540647983551,True,False,False,0.622459352016449
0.5621764659881592,False,True,False,0.562176525592804
0.5621764659881592,False,True,False,0.562176525592804
0.6224593222141266,False,True,False,0.622459352016449
0.29421496391296387,True,False,False,0.7057850360870361
0.6076631247997284,False,True,False,0.6076632142066956
0.5926665663719177,False,True,False,0.5926666259765625
0.377540647983551,True,False,False,0.622459352016449
0.21206879615783691,True,False,False,0.7879312038421631
0.4532618522644043,True,False,False,0.5467381477355957
0.5312093496322632,False,True,False,0.531209409236908
0.34864509105682373,True,False,False,0.6513549089431763
0.29421496391296387,True,False,False,0.7057850360870361
0.28140562772750854,True,False,False,0.7185943722724915
0.2568320631980896,True,False,False,0.7431679368019104
0.334589421749115,True,False,False,0.665410578250885
0.5467381775379181,False,True,False,0.5467381477355957
0.6076631247997284,False,True,False,0.6076632142066956
0.26894140243530273,True,False,False,0.7310585975646973
0.34864509105682373,True,False,False,0.6513549089431763
0.5,True,False,False,0.5
0.377540647983551,True,False,False,0.622459352016449
0.36296921968460083,True,False,False,0.6370307803153992
0.32082128524780273,True,False,False,0.6791787147521973
0.2018132209777832,True,False,False,0.7981867790222168
0.5926665663719177,False,True,False,0.5926666259765625
0.5312093496322632,False,True,False,0.531209409236908
0.5467381775379181,False,True,False,0.5467381477355957
0.32082128524780273,True,False,False,0.6791787147521973
0.2018132209777832,True,False,False,0.7981867790222168
0.3073580265045166,True,False,False,0.6926419734954834
0.6791786849498749,False,True,False,0.6791787147521973
0.34864509105682373,True,False,False,0.6513549089431763
0.36296921968460083,True,False,False,0.6370307803153992
0.21206879615783691,True,False,False,0.7879312038421631
0.4073333740234375,True,False,False,0.5926666259765625
0.2450850009918213,True,False,False,0.7549149990081787
0.2628418207168579,True,False,False,0.7371581792831421
0.34864509105682373,True,False,False,0.6513549089431763
0.2227001190185547,True,False,False,0.7772998809814453
0.39233678579330444,True,False,False,0.6076632142066956
0.46879059076309204,True,True,True,0.531209409236908
0.36296921968460083,True,False,False,0.6370307803153992
0.39233678579330444,True,False,False,0.6076632142066956
0.334589421749115,True,False,False,0.665410578250885
0.29421496391296387,True,False,False,0.7057850360870361
0.4073333740234375,True,False,False,0.5926666259765625
0.32082128524780273,True,False,False,0.6791787147521973
0.6150878369808197,False,True,False,0.6150878667831421
0.5926665663719177,False,True,False,0.5926666259765625
0.2628418207168579,True,False,False,0.7371581792831421
0.5312093496322632,False,False,True,0.531209409236908
0.5774953663349152,False,True,False,0.5774953365325928
0.334589421749115,True,False,False,0.665410578250885
0.4532618522644043,True,False,False,0.5467381477355957
0.4532618522644043,True,True,True,0.5467381477355957
0.5312093496322632,False,True,False,0.531209409236908
0.4225046634674072,True,False,False,0.5774953365325928
0.36296921968460083,True,False,False,0.6370307803153992
0.5621764659881592,False,True,False,0.562176525592804
0.334589421749115,True,False,False,0.665410578250885
0.377540647983551,True,False,False,0.622459352016449
0.4843800663948059,True,True,True,0.5156199336051941
0.6224593222141266,False,True,False,0.622459352016449
0.3073580265045166,True,False,False,0.6926419734954834
0.6370307803153992,False,True,False,0.6370307803153992
0.23370635509490967,True,False,False,0.7662936449050903
0.39233678579330444,True,False,False,0.6076632142066956
0.34864509105682373,True,False,False,0.6513549089431763
0.32082128524780273,True,False,False,0.6791787147521973
0.5774953663349152,False,True,False,0.5774953365325928
0.26894140243530273,True,False,False,0.7310585975646973
0.5774953663349152,False,True,False,0.5774953365325928
0.3073580265045166,True,False,False,0.6926419734954834
0.3073580265045166,True,False,False,0.6926419734954834
0.23370635509490967,True,False,False,0.7662936449050903
0.4073333740234375,True,False,False,0.5926666259765625
0.5774953663349152,False,True,False,0.5774953365325928
0.6654105484485626,False,True,False,0.665410578250885
0.46879059076309204,True,False,False,0.531209409236908
0.32082128524780273,True,False,False,0.6791787147521973
0.5621764659881592,False,True,False,0.562176525592804
0.34864509105682373,True,False,False,0.6513549089431763
0.26894140243530273,True,False,False,0.7310585975646973
0.377540647983551,True,False,False,0.622459352016449
0.5621764659881592,False,False,True,0.562176525592804
0.20689404010772705,True,False,False,0.793105959892273
0.6224593222141266,False,True,False,0.622459352016449
0.16451644897460938,True,False,False,0.8354835510253906
0.14804726839065552,True,False,False,0.8519527316093445
0.2018132209777832,True,False,False,0.7981867790222168
0.5467381775379181,False,True,False,0.5467381477355957
0.5774953663349152,False,True,False,0.5774953365325928
0.34864509105682373,True,False,False,0.6513549089431763
0.36296921968460083,True,False,False,0.6370307803153992
0.4073333740234375,True,False,False,0.5926666259765625
0.6224593222141266,False,True,False,0.622459352016449
0.2018132209777832,True,False,False,0.7981867790222168
0.39233678579330444,True,False,False,0.6076632142066956
0.7057850360870361,False,True,False,0.7057850360870361
0.23370635509490967,True,False,False,0.7662936449050903
0.6076631247997284,False,True,False,0.6076632142066956
0.28140562772750854,True,False,False,0.7185943722724915
0.5621764659881592,False,True,False,0.562176525592804
0.6076631247997284,False,True,False,0.6076632142066956
0.32082128524780273,True,False,False,0.6791787147521973
0.4532618522644043,True,False,False,0.5467381477355957
0.23370635509490967,True,False,False,0.7662936449050903
0.4532618522644043,True,False,False,0.5467381477355957
0.36296921968460083,True,False,False,0.6370307803153992
0.1732882261276245,True,False,False,0.8267117738723755
0.6513548195362091,False,True,False,0.6513549089431763
0.6513548195362091,False,True,False,0.6513549089431763
0.26894140243530273,True,False,False,0.7310585975646973
0.6370307803153992,False,True,False,0.6370307803153992
0.6076631247997284,False,True,False,0.6076632142066956
0.6370307803153992,False,True,False,0.6370307803153992
0.2227001190185547,True,False,False,0.7772998809814453
0.2568320631980896,True,False,False,0.7431679368019104
0.46879059076309204,True,False,False,0.531209409236908
0.29421496391296387,True,False,False,0.7057850360870361
0.2450850009918213,True,False,False,0.7549149990081787
0.6224593222141266,False,True,False,0.622459352016449
0.5156199038028717,False,True,False,0.5156199336051941
0.5467381775379181,False,True,False,0.5467381477355957
0.4073333740234375,True,False,False,0.5926666259765625
0.5312093496322632,False,False,True,0.531209409236908
0.4225046634674072,True,False,False,0.5774953365325928
0.39233678579330444,True,False,False,0.6076632142066956
0.4225046634674072,True,False,False,0.5774953365325928
0.23370635509490967,True,False,False,0.7662936449050903
0.2568320631980896,True,False,False,0.7431679368019104
0.377540647983551,True,False,False,0.622459352016449
0.5621764659881592,False,True,False,0.562176525592804
0.3073580265045166,True,False,False,0.6926419734954834
0.2227001190185547,True,False,False,0.7772998809814453
0.2450850009918213,True,False,False,0.7549149990081787
0.2450850009918213,True,False,False,0.7549149990081787
0.39233678579330444,True,False,False,0.6076632142066956
0.6926419734954834,False,True,False,0.6926419734954834
0.334589421749115,True,False,False,0.665410578250885
0.6791786849498749,False,True,False,0.6791787147521973
0.5926665663719177,False,True,False,0.5926666259765625
0.36296921968460083,True,False,False,0.6370307803153992
0.2568320631980896,True,False,False,0.7431679368019104
0.46879059076309204,True,False,False,0.531209409236908
0.2568320631980896,True,False,False,0.7431679368019104
0.2227001190185547,True,False,False,0.7772998809814453
0.28140562772750854,True,False,False,0.7185943722724915
0.36296921968460083,True,False,False,0.6370307803153992
0.29421496391296387,True,False,False,0.7057850360870361
0.34864509105682373,True,False,False,0.6513549089431763
0.5467381775379181,False,True,False,0.5467381477355957
0.26894140243530273,True,False,False,0.7310585975646973
0.4073333740234375,True,False,False,0.5926666259765625
0.5,False,True,False,0.5
0.23370635509490967,True,False,False,0.7662936449050903
0.46879059076309204,True,False,False,0.531209409236908
0.4073333740234375,True,False,False,0.5926666259765625
0.5312093496322632,False,True,False,0.531209409236908
0.5312093496322632,False,True,False,0.531209409236908
0.2450850009918213,True,False,False,0.7549149990081787
0.4532618522644043,True,True,True,0.5467381477355957
0.4225046634674072,True,False,False,0.5774953365325928
0.5926665663719177,False,True,False,0.5926666259765625
0.5774953663349152,False,True,False,0.5774953365325928
0.4532618522644043,True,False,False,0.5467381477355957
0.28140562772750854,True,False,False,0.7185943722724915
0.6370307803153992,False,True,False,0.6370307803153992
0.5,False,True,False,0.5
0.2450850009918213,True,False,False,0.7549149990081787
0.39233678579330444,True,False,False,0.6076632142066956
0.26894140243530273,True,False,False,0.7310585975646973
0.26894140243530273,True,False,False,0.7310585975646973
0.39233678579330444,True,False,False,0.6076632142066956
0.5926665663719177,False,True,False,0.5926666259765625
0.3073580265045166,True,False,False,0.6926419734954834
0.2018132209777832,True,False,False,0.7981867790222168
0.7371581494808197,False,True,False,0.7371581792831421
0.7185944020748138,False,True,False,0.7185943722724915
0.2450850009918213,True,False,False,0.7549149990081787
0.5774953663349152,False,True,False,0.5774953365325928
0.26894140243530273,True,False,False,0.7310585975646973
0.6926419734954834,False,True,False,0.6926419734954834
0.6370307803153992,False,True,False,0.6370307803153992
0.39233678579330444,True,False,False,0.6076632142066956
0.2450850009918213,True,False,False,0.7549149990081787
0.5467381775379181,False,True,False,0.5467381477355957
0.334589421749115,True,False,False,0.665410578250885
0.2450850009918213,True,False,False,0.7549149990081787
0.5467381775379181,False,True,False,0.5467381477355957
0.4532618522644043,True,True,True,0.5467381477355957
0.377540647983551,True,False,False,0.622459352016449
0.5467381775379181,False,True,False,0.5467381477355957
0.46879059076309204,True,False,False,0.531209409236908
0.36296921968460083,True,False,False,0.6370307803153992
0.377540647983551,True,False,False,0.622459352016449
0.6224593222141266,False,True,False,0.622459352016449
0.23370635509490967,True,False,False,0.7662936449050903
0.2227001190185547,True,False,False,0.7772998809814453
0.334589421749115,True,False,False,0.665410578250885
0.5156199038028717,False,True,False,0.5156199336051941
0.5774953663349152,False,True,False,0.5774953365325928
0.4073333740234375,True,False,False,0.5926666259765625
0.5467381775379181,False,True,False,0.5467381477355957
0.5312093496322632,False,True,False,0.531209409236908
0.4843800663948059,True,False,False,0.5156199336051941
0.5621764659881592,False,True,False,0.562176525592804
0.28140562772750854,True,False,False,0.7185943722724915
0.3073580265045166,True,False,False,0.6926419734954834
0.5156199038028717,False,True,False,0.5156199336051941
0.5621764659881592,False,True,False,0.562176525592804
0.21206879615783691,True,False,False,0.7879312038421631
0.6076631247997284,False,True,False,0.6076632142066956
0.5926665663719177,False,True,False,0.5926666259765625
0.39233678579330444,True,False,False,0.6076632142066956
0.28140562772750854,True,False,False,0.7185943722724915
0.6513548195362091,False,True,False,0.6513549089431763
0.26894140243530273,True,False,False,0.7310585975646973
0.4532618522644043,True,False,False,0.5467381477355957
0.4073333740234375,True,False,False,0.5926666259765625
0.28140562772750854,True,False,False,0.7185943722724915
0.37022536993026733,True,False,False,0.6297746300697327
0.6654105484485626,False,True,False,0.665410578250885
0.34864509105682373,True,False,False,0.6513549089431763
0.6926419734954834,False,True,False,0.6926419734954834
0.2568320631980896,True,False,False,0.7431679368019104
0.377540647983551,True,False,False,0.622459352016449
0.6076631247997284,False,True,False,0.6076632142066956
0.5926665663719177,False,True,False,0.5926666259765625
0.39233678579330444,True,False,False,0.6076632142066956
0.5156199038028717,False,False,True,0.5156199336051941
0.29421496391296387,True,False,False,0.7057850360870361
0.5926665663719177,False,True,False,0.5926666259765625
0.2450850009918213,True,False,False,0.7549149990081787
0.4843800663948059,True,True,True,0.5156199336051941
0.5774953663349152,False,True,False,0.5774953365325928
0.4073333740234375,True,False,False,0.5926666259765625
0.5774953663349152,False,True,False,0.5774953365325928
0.46879059076309204,True,False,False,0.531209409236908
0.5312093496322632,False,True,False,0.531209409236908
0.6370307803153992,False,True,False,0.6370307803153992
0.5774953663349152,False,True,False,0.5774953365325928
0.3415824770927429,True,False,False,0.6584175229072571
0.1919327974319458,True,False,False,0.8080672025680542
0.39233678579330444,True,False,False,0.6076632142066956
0.5774953663349152,False,True,False,0.5774953365325928
0.6370307803153992,False,True,False,0.6370307803153992
0.5312093496322632,False,True,False,0.531209409236908
0.5156199038028717,False,True,False,0.5156199336051941
0.39233678579330444,True,False,False,0.6076632142066956
0.6370307803153992,False,True,False,0.6370307803153992
0.5,False,True,False,0.5
0.29421496391296387,True,False,False,0.7057850360870361
0.5,True,False,False,0.5
0.6224593222141266,False,True,False,0.622459352016449
0.5774953663349152,False,True,False,0.5774953365325928
0.5926665663719177,False,True,False,0.5926666259765625
0.26894140243530273,True,False,False,0.7310585975646973
0.334589421749115,True,False,False,0.665410578250885
0.39233678579330444,True,False,False,0.6076632142066956
0.5467381775379181,False,True,False,0.5467381477355957
0.2568320631980896,True,False,False,0.7431679368019104
0.377540647983551,True,False,False,0.622459352016449
0.5312093496322632,False,True,False,0.531209409236908
0.34864509105682373,True,False,False,0.6513549089431763
0.5467381775379181,False,False,True,0.5467381477355957
0.5,False,True,False,0.5
0.39233678579330444,True,False,False,0.6076632142066956
0.5312093496322632,False,True,False,0.531209409236908
0.5926665663719177,False,True,False,0.5926666259765625
0.334589421749115,True,False,False,0.665410578250885
0.36296921968460083,True,False,False,0.6370307803153992
0.5621764659881592,False,True,False,0.562176525592804
0.2018132209777832,True,False,False,0.7981867790222168
0.6370307803153992,False,True,False,0.6370307803153992
0.6370307803153992,False,True,False,0.6370307803153992
0.6150878369808197,False,True,False,0.6150878667831421
0.29421496391296387,True,False,False,0.7057850360870361
0.26894140243530273,True,False,False,0.7310585975646973
0.2227001190185547,True,False,False,0.7772998809814453
0.5621764659881592,False,True,False,0.562176525592804
0.6791786849498749,False,True,False,0.6791787147521973
0.29421496391296387,True,False,False,0.7057850360870361
0.6076631247997284,False,True,False,0.6076632142066956
0.6224593222141266,False,True,False,0.622459352016449
0.28140562772750854,True,False,False,0.7185943722724915
0.1732882261276245,True,False,False,0.8267117738723755
0.5774953663349152,False,True,False,0.5774953365325928
0.5621764659881592,False,True,False,0.562176525592804
0.6584174931049347,False,True,False,0.6584175229072571
0.6076631247997284,False,True,False,0.6076632142066956
0.39233678579330444,True,False,False,0.6076632142066956
0.6791786849498749,False,True,False,0.6791787147521973
0.28140562772750854,True,False,False,0.7185943722724915
0.23370635509490967,True,False,False,0.7662936449050903
0.4225046634674072,True,False,False,0.5774953365325928
0.6370307803153992,False,True,False,0.6370307803153992
0.23370635509490967,True,False,False,0.7662936449050903
0.334589421749115,True,False,False,0.665410578250885
0.7057850360870361,False,True,False,0.7057850360870361
0.34864509105682373,True,False,False,0.6513549089431763
0.2227001190185547,True,False,False,0.7772998809814453
0.23370635509490967,True,False,False,0.7662936449050903
0.377540647983551,True,False,False,0.622459352016449
0.6370307803153992,False,True,False,0.6370307803153992
0.28140562772750854,True,False,False,0.7185943722724915
0.6224593222141266,False,True,False,0.622459352016449
0.39233678579330444,True,False,False,0.6076632142066956
0.4843800663948059,True,True,True,0.5156199336051941
0.5926665663719177,False,True,False,0.5926666259765625
0.43782347440719604,True,True,True,0.562176525592804
0.6076631247997284,False,True,False,0.6076632142066956
0.377540647983551,True,False,False,0.622459352016449
0.36296921968460083,True,False,False,0.6370307803153992
0.32082128524780273,True,False,False,0.6791787147521973
0.34864509105682373,True,False,False,0.6513549089431763
0.5774953663349152,False,True,False,0.5774953365325928
0.28140562772750854,True,False,False,0.7185943722724915
0.6513548195362091,False,True,False,0.6513549089431763
0.15610486268997192,True,False,False,0.8438951373100281
0.5156199038028717,False,True,False,0.5156199336051941
0.4073333740234375,True,False,False,0.5926666259765625
0.5774953663349152,False,True,False,0.5774953365325928
0.4073333740234375,True,False,False,0.5926666259765625
0.5312093496322632,False,True,False,0.531209409236908
0.34864509105682373,True,False,False,0.6513549089431763
0.5621764659881592,False,True,False,0.562176525592804
0.32082128524780273,True,False,False,0.6791787147521973
0.36296921968460083,True,False,False,0.6370307803153992
0.34864509105682373,True,False,False,0.6513549089431763
0.28140562772750854,True,False,False,0.7185943722724915
0.16451644897460938,True,False,False,0.8354835510253906
0.6076631247997284,False,True,False,0.6076632142066956
0.3073580265045166,True,False,False,0.6926419734954834
0.18242555856704712,True,False,False,0.8175744414329529
0.4225046634674072,True,False,False,0.5774953365325928
0.3073580265045166,True,False,False,0.6926419734954834
0.6370307803153992,False,True,False,0.6370307803153992
0.34864509105682373,True,False,False,0.6513549089431763
0.5156199038028717,False,True,False,0.5156199336051941
0.4532618522644043,True,False,False,0.5467381477355957
0.6654105484485626,False,True,False,0.665410578250885
0.43782347440719604,True,False,False,0.562176525592804
0.26894140243530273,True,False,False,0.7310585975646973
0.5312093496322632,False,True,False,0.531209409236908
0.2018132209777832,True,False,False,0.7981867790222168
0.334589421749115,True,False,False,0.665410578250885
0.32766830921173096,True,False,False,0.672331690788269
0.29421496391296387,True,False,False,0.7057850360870361
0.5774953663349152,False,True,False,0.5774953365325928
0.4532618522644043,True,False,False,0.5467381477355957
0.4225046634674072,True,False,False,0.5774953365325928
0.6224593222141266,False,True,False,0.622459352016449
0.6654105484485626,False,True,False,0.665410578250885
0.1732882261276245,True,False,False,0.8267117738723755
0.43782347440719604,True,False,False,0.562176525592804
0.12940269708633423,True,False,False,0.8705973029136658
0.6791786849498749,False,True,False,0.6791787147521973
0.6370307803153992,False,True,False,0.6370307803153992
0.2568320631980896,True,False,False,0.7431679368019104
0.4843800663948059,True,False,False,0.5156199336051941
0.6224593222141266,False,True,False,0.622459352016449
0.4843800663948059,True,True,True,0.5156199336051941
0.26894140243530273,True,False,False,0.7310585975646973
0.6584174931049347,False,True,False,0.6584175229072571
0.26894140243530273,True,False,False,0.7310585975646973
0.6513548195362091,False,True,False,0.6513549089431763
0.3073580265045166,True,False,False,0.6926419734954834
0.334589421749115,True,False,False,0.665410578250885
0.4225046634674072,True,False,False,0.5774953365325928
0.6076631247997284,False,True,False,0.6076632142066956
0.6224593222141266,False,True,False,0.622459352016449
0.6791786849498749,False,True,False,0.6791787147521973
0.11279541254043579,True,False,False,0.8872045874595642
0.377540647983551,True,False,False,0.622459352016449
0.5467381775379181,False,True,False,0.5467381477355957
0.32082128524780273,True,False,False,0.6791787147521973
0.2227001190185547,True,False,False,0.7772998809814453
0.6224593222141266,False,True,False,0.622459352016449
0.2450850009918213,True,False,False,0.7549149990081787
0.36296921968460083,True,False,False,0.6370307803153992
0.21206879615783691,True,False,False,0.7879312038421631
0.6584174931049347,False,True,False,0.6584175229072571
0.6584174931049347,False,True,False,0.6584175229072571
0.6370307803153992,False,True,False,0.6370307803153992
0.5156199038028717,False,True,False,0.5156199336051941
0.6513548195362091,False,True,False,0.6513549089431763
0.36296921968460083,True,False,False,0.6370307803153992
0.377540647983551,True,False,False,0.622459352016449
0.2018132209777832,True,False,False,0.7981867790222168
0.6513548195362091,False,True,False,0.6513549089431763
0.6370307803153992,False,True,False,0.6370307803153992
0.3073580265045166,True,False,False,0.6926419734954834
0.4073333740234375,True,True,True,0.5926666259765625
0.4843800663948059,True,False,False,0.5156199336051941
0.334589421749115,True,False,False,0.665410578250885
0.7057850360870361,False,True,False,0.7057850360870361
0.46879059076309204,True,False,False,0.531209409236908
0.43782347440719604,True,False,False,0.562176525592804
0.685949444770813,False,True,False,0.6859495043754578
0.34864509105682373,True,False,False,0.6513549089431763
0.334589421749115,True,False,False,0.665410578250885
0.6442251205444336,False,True,False,0.6442250609397888
0.3557749390602112,True,False,False,0.6442250609397888
0.36296921968460083,True,False,False,0.6370307803153992
0.4843800663948059,True,True,True,0.5156199336051941
0.6076631247997284,False,True,False,0.6076632142066956
0.377540647983551,True,False,False,0.622459352016449
0.28140562772750854,True,False,False,0.7185943722724915
0.4225046634674072,True,False,False,0.5774953365325928
0.4225046634674072,True,False,False,0.5774953365325928
0.4532618522644043,True,False,False,0.5467381477355957
0.32082128524780273,True,False,False,0.6791787147521973
0.6926419734954834,False,True,False,0.6926419734954834
0.23370635509490967,True,False,False,0.7662936449050903
0.25091278553009033,True,False,False,0.7490872144699097
0.4532618522644043,True,False,False,0.5467381477355957
0.2227001190185547,True,False,False,0.7772998809814453
0.2227001190185547,True,False,False,0.7772998809814453
0.6224593222141266,False,True,False,0.622459352016449
0.29421496391296387,True,False,False,0.7057850360870361
0.32082128524780273,True,False,False,0.6791787147521973
